Source,Transaction_Type,Weight
C106397937,barsandrestaurants,34
C106397937,food,311
C106397937,health,29
C106397937,hyper,101
C106397937,tech,171
C106397937,transportation,4136
C106397937,wellnessandbeauty,706
C1065812935,fashion,111
C1065812935,health,935
C1065812935,hotelservices,154
C1065812935,sportsandtoys,85
C1065812935,wellnessandbeauty,351
C1066003783,fashion,47
C1066003783,health,969
C1066003783,hotelservices,32
C1066003783,otherservices,466
C1066003783,wellnessandbeauty,42
C1066456457,food,425
C1066456457,hyper,21
C1066456457,tech,93
C1066456457,transportation,3885
C1066456457,wellnessandbeauty,138
C1067134113,barsandrestaurants,82
C1067134113,contents,23
C1067134113,fashion,109
C1067134113,food,215
C1067134113,health,465
C1067134113,hotelservices,29
C1067134113,hyper,41
C1067134113,sportsandtoys,412
C1067134113,tech,173
C1067134113,transportation,4115
C1067134113,wellnessandbeauty,2
C1067165398,fashion,110
C1067165398,food,395
C1067165398,health,98
C1067165398,hyper,66
C1067165398,transportation,4316
C1067165398,wellnessandbeauty,33
C1067668919,barsandrestaurants,116
C1067668919,fashion,43
C1067668919,food,60
C1067668919,hyper,103
C1067668919,transportation,3314
C1067668919,wellnessandbeauty,107
C1067734462,barsandrestaurants,4
C1067734462,food,140
C1067734462,health,26
C1067734462,home,263
C1067734462,hyper,118
C1067734462,sportsandtoys,94
C1067734462,tech,271
C1067734462,transportation,3348
C1067734462,wellnessandbeauty,313
C1068772542,barsandrestaurants,121
C1068772542,fashion,189
C1068772542,food,289
C1068772542,health,184
C1068772542,hyper,166
C1068772542,leisure,310
C1068772542,transportation,3405
C1068772542,wellnessandbeauty,108
C106931168,barsandrestaurants,155
C106931168,fashion,31
C106931168,food,57
C106931168,health,427
C106931168,home,295
C106931168,hyper,24
C106931168,sportsandtoys,456
C106931168,transportation,1575
C106931168,travel,4249
C106931168,wellnessandbeauty,86
C1069635670,barsandrestaurants,173
C1069635670,fashion,114
C1069635670,food,54
C1069635670,health,485
C1069635670,home,182
C1069635670,hotelservices,453
C1069635670,hyper,63
C1069635670,sportsandtoys,117
C1069635670,transportation,2943
C1069635670,wellnessandbeauty,9
C1069648311,food,218
C1069648311,health,719
C1069648311,home,85
C1069648311,hyper,61
C1069648311,otherservices,185
C1069648311,sportsandtoys,160
C1069648311,transportation,2372
C1069648311,wellnessandbeauty,159
C1070277785,barsandrestaurants,177
C1070277785,food,38
C1070277785,hotelservices,1137
C1070277785,hyper,151
C1070277785,otherservices,42
C1070277785,sportsandtoys,881
C1070277785,transportation,3593
C1070277785,wellnessandbeauty,521
C1070471979,fashion,185
C1070471979,food,508
C1070471979,health,501
C1070471979,hotelservices,46
C1070471979,transportation,4028
C1070471979,wellnessandbeauty,162
C107125195,barsandrestaurants,42
C107125195,contents,1
C107125195,fashion,2
C107125195,food,379
C107125195,transportation,3649
C107125195,wellnessandbeauty,82
C1072166767,fashion,158
C1072166767,food,191
C1072166767,health,428
C1072166767,home,225
C1072166767,hyper,67
C1072166767,tech,131
C1072166767,transportation,4264
C1072166767,wellnessandbeauty,65
C1072577677,fashion,5
C1072577677,food,559
C1072577677,health,306
C1072577677,hyper,54
C1072577677,transportation,4038
C1072577677,wellnessandbeauty,47
C1073067421,fashion,85
C1073067421,food,298
C1073067421,health,36
C1073067421,hyper,108
C1073067421,transportation,3249
C1073155388,fashion,85
C1073155388,food,419
C1073155388,health,119
C1073155388,tech,108
C1073155388,transportation,4280
C1073155388,wellnessandbeauty,36
C1073865173,fashion,31
C1073865173,food,143
C1073865173,health,322
C1073865173,hotelservices,9
C1073865173,hyper,84
C1073865173,otherservices,41
C1073865173,sportsandtoys,996
C1073865173,tech,119
C1073865173,transportation,2178
C1073865173,wellnessandbeauty,79
C1074203200,fashion,3
C1074203200,food,361
C1074203200,home,3
C1074203200,tech,58
C1074203200,transportation,3970
C1074203200,wellnessandbeauty,190
C107438779,barsandrestaurants,59
C107438779,fashion,196
C107438779,food,154
C107438779,health,557
C107438779,home,38
C107438779,hotelservices,164
C107438779,tech,149
C107438779,transportation,4293
C107438779,wellnessandbeauty,114
C10745331,barsandrestaurants,92
C10745331,fashion,28
C10745331,food,202
C10745331,health,63
C10745331,home,63
C10745331,hyper,45
C10745331,tech,97
C10745331,transportation,3873
C1075692577,barsandrestaurants,25
C1075692577,fashion,51
C1075692577,food,195
C1075692577,health,97
C1075692577,home,166
C1075692577,hotelservices,118
C1075692577,transportation,4052
C1075692577,wellnessandbeauty,519
C1075787773,contents,77
C1075787773,food,272
C1075787773,health,366
C1075787773,hyper,99
C1075787773,leisure,167
C1075787773,transportation,4180
C1075787773,wellnessandbeauty,210
C1076053396,barsandrestaurants,111
C1076053396,fashion,34
C1076053396,food,342
C1076053396,health,883
C1076053396,home,48
C1076053396,transportation,3642
C1076053396,wellnessandbeauty,139
C1076110991,barsandrestaurants,30
C1076110991,fashion,481
C1076110991,food,186
C1076110991,health,505
C1076110991,hotelservices,27
C1076110991,hyper,57
C1076110991,sportsandtoys,4
C1076110991,tech,866
C1076110991,transportation,2439
C1076110991,wellnessandbeauty,198
C1077245673,barsandrestaurants,240
C1077245673,hyper,4
C1077245673,transportation,4036
C1077245673,wellnessandbeauty,206
C1078316853,barsandrestaurants,148
C1078316853,fashion,80
C1078316853,food,219
C1078316853,hyper,9
C1078316853,tech,47
C1078316853,transportation,4448
C1078316853,travel,1876
C1078316853,wellnessandbeauty,352
C1078351181,fashion,33
C1078351181,food,224
C1078351181,health,371
C1078351181,hotelservices,1073
C1078351181,hyper,35
C1078351181,otherservices,129
C1078351181,transportation,3479
C1078351181,wellnessandbeauty,367
C1078596280,contents,4
C1078596280,food,64
C1078596280,health,176
C1078596280,hotelservices,14
C1078596280,hyper,135
C1078596280,tech,127
C1078596280,transportation,4661
C1078596280,wellnessandbeauty,301
C1078619612,hotelservices,8
C1078619612,hyper,114
C1078619612,sportsandtoys,536
C1078619612,transportation,3880
C1078619612,wellnessandbeauty,157
C1079254393,barsandrestaurants,238
C1079254393,fashion,410
C1079254393,food,511
C1079254393,health,4302
C1079254393,home,29
C1079254393,hotelservices,437
C1079254393,hyper,78
C1079254393,leisure,1446
C1079254393,otherservices,558
C1079254393,sportsandtoys,1223
C1079254393,tech,461
C1079254393,transportation,3050
C1079254393,wellnessandbeauty,788
C1079965849,barsandrestaurants,60
C1079965849,contents,98
C1079965849,fashion,12
C1079965849,food,30
C1079965849,health,261
C1079965849,hyper,26
C1079965849,sportsandtoys,73
C1079965849,transportation,3336
C1079965849,wellnessandbeauty,759
C1080032135,barsandrestaurants,56
C1080032135,fashion,44
C1080032135,food,137
C1080032135,health,830
C1080032135,home,846
C1080032135,hyper,160
C1080032135,otherservices,456
C1080032135,sportsandtoys,1082
C1080032135,transportation,2519
C1080032135,wellnessandbeauty,1318
C1080719046,barsandrestaurants,49
C1080719046,contents,6
C1080719046,fashion,42
C1080719046,food,27
C1080719046,health,31
C1080719046,hyper,2
C1080719046,transportation,4292
C1080719046,wellnessandbeauty,7
C1080813886,barsandrestaurants,25
C1080813886,health,92
C1080813886,home,34
C1080813886,hotelservices,349
C1080813886,hyper,54
C1080813886,leisure,246
C1080813886,sportsandtoys,28
C1080813886,transportation,1869
C1080813886,wellnessandbeauty,562
C1081618305,food,218
C1081618305,health,747
C1081618305,home,235
C1081618305,hyper,75
C1081618305,sportsandtoys,36
C1081618305,transportation,4003
C1081618305,wellnessandbeauty,270
C1081944543,food,594
C1081944543,health,394
C1081944543,hotelservices,254
C1081944543,tech,129
C1081944543,transportation,4205
C1081944543,wellnessandbeauty,135
C1082301057,fashion,104
C1082301057,health,704
C1082301057,leisure,583
C1082301057,sportsandtoys,507
C1082301057,wellnessandbeauty,264
C1082462651,fashion,89
C1082462651,food,621
C1082462651,health,75
C1082462651,home,0
C1082462651,hyper,158
C1082462651,transportation,3914
C1082462651,wellnessandbeauty,251
C1082594377,barsandrestaurants,146
C1082594377,food,260
C1082594377,health,330
C1082594377,hyper,137
C1082594377,otherservices,30
C1082594377,sportsandtoys,376
C1082594377,transportation,3098
C1082594377,wellnessandbeauty,212
C1082608644,fashion,94
C1082608644,food,473
C1082608644,health,828
C1082608644,transportation,4125
C1082608644,wellnessandbeauty,126
C108266856,barsandrestaurants,32
C108266856,fashion,48
C108266856,food,581
C108266856,health,101
C108266856,sportsandtoys,116
C108266856,tech,264
C108266856,transportation,4112
C108266856,wellnessandbeauty,134
C1082732879,barsandrestaurants,108
C1082732879,food,357
C1082732879,health,64
C1082732879,hyper,97
C1082732879,sportsandtoys,59
C1082732879,transportation,3828
C1082732879,wellnessandbeauty,376
C1082769360,barsandrestaurants,131
C1082769360,fashion,70
C1082769360,food,40
C1082769360,hyper,66
C1082769360,otherservices,805
C1082769360,sportsandtoys,76
C1082769360,transportation,2908
C1082769360,wellnessandbeauty,645
C1083375349,fashion,4
C1083375349,food,452
C1083375349,health,1513
C1083375349,home,653
C1083375349,hyper,3
C1083375349,tech,173
C1083375349,transportation,3992
C1083375349,wellnessandbeauty,17
C1083859927,barsandrestaurants,80
C1083859927,fashion,38
C1083859927,food,116
C1083859927,health,563
C1083859927,hyper,69
C1083859927,tech,138
C1083859927,transportation,4110
C1084001812,barsandrestaurants,92
C1084001812,fashion,131
C1084001812,food,246
C1084001812,health,1301
C1084001812,hyper,36
C1084001812,sportsandtoys,700
C1084001812,tech,31
C1084001812,transportation,1808
C1084001812,wellnessandbeauty,176
C1084672760,barsandrestaurants,66
C1084672760,fashion,45
C1084672760,food,444
C1084672760,health,319
C1084672760,transportation,3936
C1084672760,wellnessandbeauty,81
C1085056650,barsandrestaurants,134
C1085056650,fashion,37
C1085056650,food,153
C1085056650,health,77
C1085056650,hotelservices,310
C1085056650,hyper,217
C1085056650,leisure,154
C1085056650,sportsandtoys,51
C1085056650,transportation,3559
C1085056650,travel,813
C1085056650,wellnessandbeauty,50
C1085689043,barsandrestaurants,36
C1085689043,food,192
C1085689043,health,67
C1085689043,hotelservices,34
C1085689043,hyper,72
C1085689043,sportsandtoys,19
C1085689043,transportation,3301
C1085689043,wellnessandbeauty,830
C1086957388,barsandrestaurants,196
C1086957388,fashion,87
C1086957388,food,113
C1086957388,health,255
C1086957388,hyper,5
C1086957388,tech,21
C1086957388,transportation,4022
C1086957388,wellnessandbeauty,169
C1087227796,contents,8
C1087227796,food,83
C1087227796,health,948
C1087227796,hotelservices,68
C1087227796,hyper,67
C1087227796,tech,57
C1087227796,transportation,3356
C1087227796,wellnessandbeauty,393
C1087747329,barsandrestaurants,17
C1087747329,contents,19
C1087747329,fashion,131
C1087747329,food,360
C1087747329,health,1148
C1087747329,hotelservices,112
C1087747329,hyper,11
C1087747329,sportsandtoys,153
C1087747329,transportation,3684
C1087747329,wellnessandbeauty,472
C1087788850,barsandrestaurants,178
C1087788850,food,408
C1087788850,hyper,67
C1087788850,tech,200
C1087788850,transportation,4111
C1087943403,barsandrestaurants,104
C1087943403,food,202
C1087943403,health,541
C1087943403,tech,117
C1087943403,transportation,3752
C1087943403,wellnessandbeauty,150
C108794529,barsandrestaurants,164
C108794529,fashion,326
C108794529,food,705
C108794529,health,677
C108794529,transportation,3962
C1088464518,barsandrestaurants,165
C1088464518,food,179
C1088464518,health,80
C1088464518,hyper,78
C1088464518,sportsandtoys,145
C1088464518,tech,60
C1088464518,transportation,4046
C1088464518,wellnessandbeauty,236
C1088768738,barsandrestaurants,110
C1088768738,fashion,44
C1088768738,food,646
C1088768738,health,436
C1088768738,tech,227
C1088768738,transportation,3689
C1088853847,barsandrestaurants,111
C1088853847,fashion,77
C1088853847,health,61
C1088853847,hotelservices,147
C1088853847,sportsandtoys,45
C1088853847,transportation,1732
C1088853847,wellnessandbeauty,343
C108940648,fashion,212
C108940648,food,498
C108940648,health,1027
C108940648,hyper,47
C108940648,tech,101
C108940648,transportation,3353
C108940648,wellnessandbeauty,87
C1089789227,fashion,339
C1089789227,food,173
C1089789227,health,620
C1089789227,home,74
C1089789227,hyper,11
C1089789227,sportsandtoys,66
C1089789227,transportation,3583
C1089789227,wellnessandbeauty,8
C1089848865,fashion,185
C1089848865,food,226
C1089848865,health,207
C1089848865,hyper,40
C1089848865,sportsandtoys,107
C1089848865,tech,294
C1089848865,transportation,3276
C1089848865,wellnessandbeauty,152
C1089903335,barsandrestaurants,14
C1089903335,fashion,53
C1089903335,food,218
C1089903335,health,339
C1089903335,hotelservices,176
C1089903335,hyper,308
C1089903335,transportation,4011
C1089903335,wellnessandbeauty,336
C1090046399,barsandrestaurants,1
C1090046399,fashion,66
C1090046399,food,471
C1090046399,health,1112
C1090046399,hyper,60
C1090046399,sportsandtoys,8
C1090046399,transportation,3862
C1090046399,wellnessandbeauty,229
C1090528803,barsandrestaurants,75
C1090528803,fashion,143
C1090528803,food,292
C1090528803,health,1570
C1090528803,home,432
C1090528803,transportation,4332
C1090528803,wellnessandbeauty,352
C1090604904,barsandrestaurants,154
C1090604904,food,117
C1090604904,health,379
C1090604904,hyper,119
C1090604904,transportation,3873
C1090604904,wellnessandbeauty,194
C1091680547,barsandrestaurants,6
C1091680547,food,448
C1091680547,health,301
C1091680547,home,231
C1091680547,hotelservices,50
C1091680547,sportsandtoys,229
C1091680547,transportation,2868
C1091680547,wellnessandbeauty,51
C1091966081,barsandrestaurants,58
C1091966081,fashion,24
C1091966081,food,227
C1091966081,health,767
C1091966081,home,50
C1091966081,hyper,10
C1091966081,tech,152
C1091966081,transportation,3977
C1091966081,wellnessandbeauty,22
C1092512638,fashion,291
C1092512638,food,325
C1092512638,health,405
C1092512638,home,302
C1092512638,transportation,3863
C1092512638,wellnessandbeauty,110
C1092769857,barsandrestaurants,123
C1092769857,contents,62
C1092769857,fashion,143
C1092769857,food,398
C1092769857,health,532
C1092769857,home,156
C1092769857,hyper,19
C1092769857,otherservices,58
C1092769857,sportsandtoys,127
C1092769857,tech,78
C1092769857,transportation,3469
C1092769857,travel,2620
C1092769857,wellnessandbeauty,515
C1093060677,barsandrestaurants,84
C1093060677,fashion,98
C1093060677,food,160
C1093060677,health,157
C1093060677,hotelservices,86
C1093060677,hyper,154
C1093060677,transportation,4216
C1093826151,barsandrestaurants,90
C1093826151,hyper,28
C1093826151,sportsandtoys,64
C1093826151,transportation,4232
C1093826151,wellnessandbeauty,220
C1093842718,barsandrestaurants,101
C1093842718,food,189
C1093842718,health,289
C1093842718,hyper,133
C1093842718,tech,178
C1093842718,transportation,3816
C1093842718,wellnessandbeauty,688
C1095087737,barsandrestaurants,62
C1095087737,fashion,63
C1095087737,health,508
C1095087737,hyper,33
C1095087737,sportsandtoys,88
C1095087737,transportation,3070
C1095087737,wellnessandbeauty,306
C1095241409,contents,71
C1095241409,food,252
C1095241409,health,80
C1095241409,hotelservices,77
C1095241409,tech,10
C1095241409,transportation,4075
C1095241409,wellnessandbeauty,390
C1095604325,fashion,104
C1095604325,food,313
C1095604325,health,347
C1095604325,home,139
C1095604325,hyper,18
C1095604325,transportation,4576
C1095604325,wellnessandbeauty,4
C1095821033,barsandrestaurants,18
C1095821033,contents,49
C1095821033,food,445
C1095821033,health,113
C1095821033,hotelservices,199
C1095821033,tech,80
C1095821033,transportation,3629
C1095821033,wellnessandbeauty,37
C109617474,barsandrestaurants,112
C109617474,fashion,34
C109617474,food,213
C109617474,health,82
C109617474,hyper,137
C109617474,sportsandtoys,133
C109617474,tech,13
C109617474,transportation,3915
C109617474,wellnessandbeauty,240
C109634232,barsandrestaurants,140
C109634232,fashion,204
C109634232,food,98
C109634232,hyper,61
C109634232,transportation,3948
C109634232,wellnessandbeauty,633
C1096642744,fashion,385
C1096642744,food,199
C1096642744,health,1708
C1096642744,otherservices,26
C1096642744,sportsandtoys,112
C1096642744,transportation,1937
C1096642744,wellnessandbeauty,191
C1097812196,barsandrestaurants,46
C1097812196,fashion,242
C1097812196,food,439
